ID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
1638,195,41600,5,1969,1990,0,1047,53,1100,1424,0,1424,1,1,7,0,3,828,144,0,155000
1639,61,8035,9,2006,2006,165,797,815,1612,1612,0,1612,2,0,6,1,2,556,0,164,319900
1640,60,8089,8,2007,2007,0,945,474,1419,1419,0,1419,2,0,7,1,2,567,140,0,392000
1641,85,14082,8,2006,2006,945,1558,662,2220,2234,0,2234,1,1,7,1,2,724,390,80,441929
1642,81,13870,10,2006,2007,250,1152,590,1742,2042,0,2042,2,0,8,1,3,724,240,52,455000
1643,0,12546,6,1981,1981,310,678,762,1440,1440,0,1440,2,0,7,1,2,467,0,0,182900
1644,0,10960,6,1984,1984,0,256,1028,1284,1284,0,1284,2,0,5,0,2,480,0,0,174000
1645,78,12090,6,1984,2003,74,0,585,585,1140,728,1868,3,1,7,1,2,477,268,112,178000
1646,78,12090,7,1981,2003,306,321,404,725,725,754,1479,2,1,6,1,2,484,167,72,176000
1647,93,12299,7,1978,1985,67,1328,201,1529,1664,0,1664,2,0,7,1,2,663,0,0,213000
1648,61,11339,7,1979,1979,549,758,22,780,1085,845,1930,2,1,9,1,2,481,192,72,192000
1649,92,11952,7,1977,1977,0,0,808,808,1161,808,1969,2,1,8,1,2,534,0,0,190000
1650,0,12046,6,1976,1976,298,156,692,848,1118,912,2030,2,1,8,1,2,551,0,224,195000
1651,0,10395,6,1978,1978,233,605,427,1032,1032,0,1032,2,0,6,1,2,564,0,0,148000
1652,79,11850,6,1984,1984,98,781,372,1153,1177,0,1177,2,0,6,0,2,495,204,103,151500
1653,80,11584,7,1979,1979,96,315,114,539,1040,685,1725,2,1,6,1,2,550,0,88,197000
1654,80,10400,6,1979,1999,253,903,356,1259,1353,0,1353,2,0,5,1,2,478,240,141,192350
1655,80,10793,5,1969,1969,263,493,0,780,780,840,1620,2,1,7,0,2,462,208,0,152000
1656,128,13001,6,1971,1971,176,492,1012,1625,1220,0,1220,2,0,6,1,2,944,0,0,170000
1657,70,12243,5,1971,1971,0,998,486,1484,1484,0,1484,2,0,7,1,2,487,224,0,175000
1658,90,11700,6,1968,1968,365,384,143,702,1041,702,1743,1,2,7,1,2,539,224,0,175000
1659,0,12384,7,1976,1976,233,0,793,793,1142,793,1935,2,1,7,1,2,550,0,113,197900
1660,64,8991,7,1976,1976,130,624,0,1228,1324,0,1324,2,0,5,1,2,585,407,36,174000
1661,80,8000,6,1974,1974,0,931,0,1084,1084,793,1877,2,1,8,1,2,488,0,96,178900
1662,70,10500,5,1971,2005,82,349,23,372,576,533,1109,1,0,5,0,1,288,35,0,139000
1663,0,10530,6,1971,1971,0,282,664,981,981,0,981,1,1,5,0,2,576,0,312,143250
1664,0,7472,7,1972,2004,138,626,99,725,725,754,1479,1,1,7,0,2,484,0,32,184000
1665,63,9457,5,1970,1990,0,566,359,925,1422,0,1422,1,0,7,0,2,576,252,0,155000
1666,66,7920,5,1970,2002,32,81,214,914,914,0,914,1,0,5,0,1,368,120,0,133000
1667,61,9758,5,1971,1971,0,412,251,950,950,0,950,1,0,5,0,1,280,0,0,119500
1668,70,8294,4,1971,1971,0,0,858,858,872,0,872,1,0,5,0,4,480,0,0,123000
1669,0,7340,4,1971,1971,0,322,536,858,858,0,858,1,0,4,0,1,684,0,0,110000
1670,0,17199,4,1961,1961,0,314,600,914,914,0,914,1,0,4,0,1,270,140,0,128000
1671,60,9000,4,1971,1971,0,616,248,864,864,0,864,1,0,5,0,2,528,0,0,120500
1672,34,4058,7,1998,1998,182,584,0,723,767,0,767,1,0,4,0,1,367,120,40,133000
1673,33,4113,6,2001,2001,0,0,1337,1337,1337,0,1337,2,0,5,1,2,511,136,68,155000
1674,26,10943,6,1997,1998,0,930,475,1405,1337,0,1337,2,0,5,1,2,522,0,68,177000
1675,21,2205,6,1973,1973,567,312,213,525,525,567,1092,1,1,6,0,1,264,144,0,113500
1676,21,1890,6,1973,1973,285,356,316,672,672,546,1218,1,1,7,0,1,264,144,28,113000
1677,21,2058,6,1973,1973,265,0,672,672,672,546,1218,1,1,7,0,1,264,0,28,113700
1678,24,2016,5,1970,1970,304,0,630,630,630,672,1302,2,1,6,0,2,440,0,0,106000
1679,24,1920,5,1971,1971,376,471,294,765,765,600,1365,1,1,6,0,2,440,240,36,122500
1680,0,4928,6,1976,1976,0,120,958,1078,958,0,958,2,0,5,1,2,440,0,205,128000
1681,24,2308,6,1976,1976,0,556,248,804,804,744,1548,2,1,7,1,2,440,48,0,155000
1682,24,2304,7,1978,1978,0,632,423,1061,1055,0,1055,2,0,4,0,1,319,108,32,142500
1683,65,7150,5,1966,1966,52,725,263,988,988,0,988,1,0,5,0,1,360,0,0,129250
1684,96,12469,9,2006,2007,378,1151,639,1790,1816,0,1816,2,0,7,1,3,730,186,36,356000
1685,90,11694,9,2007,2007,452,48,1774,1822,1828,0,1828,2,0,9,1,3,774,0,108,314813
1686,93,12030,8,2007,2007,254,0,1694,1694,1694,0,1694,2,0,7,0,3,818,168,228,318000
1687,91,11825,8,2006,2007,302,0,1694,1694,1694,0,1694,2,0,7,1,3,856,0,112,322400
1688,93,12085,8,2007,2007,328,1004,730,1734,1734,0,1734,2,0,7,1,3,928,0,0,318000
1689,110,14333,8,2007,2007,0,1518,590,2108,2122,0,2122,2,1,7,1,3,938,130,142,345474
1690,107,14450,9,2006,2007,315,0,2121,2121,2121,0,2121,2,1,8,1,3,732,124,98,415298
1691,107,13641,9,2007,2007,456,1304,630,1934,1943,713,2656,2,1,8,1,3,1040,268,58,492000
1692,110,13440,8,2006,2007,190,0,1108,1108,1148,1402,2550,2,1,11,1,3,670,120,39,338931
1693,105,15431,10,2005,2006,400,1430,564,1994,2046,0,2046,2,1,7,2,3,878,188,65,450000
1694,109,14154,7,2006,2006,350,0,1063,1063,1071,1101,2172,2,1,9,1,3,947,192,62,280000
1695,107,13891,9,2007,2007,456,1812,740,2552,2552,0,2552,2,0,8,2,3,932,130,28,479069
1696,110,14226,8,2006,2006,375,0,1935,1935,1973,0,1973,2,0,9,1,3,895,315,45,395000
1697,105,13693,9,2006,2006,772,0,2153,2153,2069,574,2643,2,1,9,1,3,694,414,84,380000
1698,98,11428,8,2006,2006,248,0,1626,1626,1634,0,1634,2,0,7,1,3,866,0,44,250000
1699,110,14977,8,2006,2007,304,1350,626,1976,1976,0,1976,2,0,7,1,3,908,250,63,440000
1700,118,13654,9,2005,2006,365,0,1704,1704,1722,1036,2758,2,1,9,1,3,814,282,55,418000
1701,59,17169,10,2007,2007,970,1684,636,2320,2290,0,2290,2,1,7,1,3,1174,192,30,500067
1702,134,16659,8,2007,2008,0,0,1582,1582,1582,570,2152,2,1,7,1,2,728,0,368,260116
1703,76,9591,8,2004,2005,344,0,1143,1143,1143,1330,2473,2,1,9,1,3,852,192,151,317000
1704,82,9709,8,2007,2007,120,778,140,918,958,1142,2100,2,1,8,2,3,786,172,104,319500
1705,86,10562,8,2007,2007,300,1288,294,1582,1610,551,2161,1,1,8,1,3,789,178,120,325624
1706,94,13615,9,2006,2006,510,0,1802,1802,1802,0,1802,2,1,7,1,3,843,158,105,372000
1707,99,13069,8,2004,2004,502,0,1706,1706,1718,1238,2956,2,1,11,1,3,916,194,50,342000
1708,99,12099,8,2004,2004,388,970,166,1136,1136,1332,2468,2,1,10,1,3,872,184,154,354000
1709,110,14277,8,2003,2003,280,938,379,1317,1217,1168,2385,2,1,7,1,3,818,192,228,350000
1710,93,11999,8,2003,2004,340,0,1181,1181,1234,1140,2374,2,1,10,1,3,656,104,100,285000
1711,0,12568,8,2007,2007,246,669,226,895,895,923,1818,2,1,8,1,3,774,196,104,281500
1712,70,9926,7,2005,2006,210,1178,436,1614,1614,0,1614,2,0,7,0,3,878,100,38,245700
1713,71,9254,8,2005,2005,210,119,1602,1721,1721,0,1721,2,0,7,0,2,554,168,27,232698
1714,92,10732,8,2006,2007,0,0,1298,1298,1298,530,1828,2,1,7,0,3,876,0,40,250000
1715,61,7577,6,2005,2006,256,20,1342,1362,1362,0,1362,2,0,6,1,2,460,192,28,194700
1716,34,3901,6,2005,2006,182,866,436,1302,1302,0,1302,1,1,5,1,2,631,110,50,204000
1717,34,3903,6,2005,2006,182,1030,272,1302,1302,0,1302,1,1,5,1,2,631,110,50,200000
1718,41,6289,6,2005,2006,256,762,600,1362,1362,0,1362,2,0,6,1,2,460,192,28,207000
1719,34,4590,8,2006,2006,108,24,1530,1554,1554,0,1554,2,0,6,1,2,627,156,73,209500
1720,34,4590,8,2006,2006,108,24,1530,1554,1554,0,1554,2,0,6,1,2,627,156,73,209500
1721,44,6442,8,2006,2006,178,24,1346,1370,1370,0,1370,2,0,6,1,2,484,120,49,202500
1722,48,7841,9,2005,2005,394,848,729,1577,1577,0,1577,2,0,6,1,2,564,203,39,280000
1723,60,7313,9,2005,2005,246,1153,408,1561,1561,0,1561,2,0,6,1,2,556,203,47,277500
1724,68,7820,9,2007,2007,362,0,1869,1869,1869,0,1869,2,0,6,1,2,617,210,54,318061
1725,48,6240,8,2006,2006,176,24,1300,1324,1324,0,1324,2,0,6,1,2,550,0,38,221370
1726,48,3242,7,2003,2003,235,1000,405,1405,1405,0,1405,2,0,6,1,2,478,136,36,200000
1727,59,15810,6,2007,2007,0,0,768,768,768,728,1496,3,0,7,0,2,572,100,0,181755
1728,65,10237,6,2005,2006,0,0,768,768,768,768,1536,2,1,6,1,2,400,100,38,176000
1729,65,10237,6,2005,2007,0,0,783,783,783,701,1484,2,1,8,1,2,393,0,72,178900
1730,58,13204,7,2006,2007,44,0,608,608,608,850,1458,2,0,6,0,2,454,100,33,168165
1731,62,8857,6,2006,2006,0,0,738,738,738,757,1495,2,1,7,1,2,440,100,30,171925
1732,63,9729,6,2006,2007,0,0,698,698,698,1048,1746,2,1,6,1,3,350,0,34,198444
1733,88,12216,6,2005,2005,0,918,408,1326,1326,0,1326,2,0,6,0,2,388,120,23,203000
1734,65,9018,7,2007,2007,0,0,728,728,728,728,1456,2,1,8,1,2,400,100,24,179540
1735,73,8993,7,2007,2007,0,0,1302,1302,1302,0,1302,2,0,6,0,2,436,0,22,176485
1736,73,8899,7,2007,2007,0,24,1316,1340,1340,0,1340,2,0,6,0,2,396,100,30,181134
1737,73,8499,6,2006,2007,0,0,616,616,616,796,1412,2,1,6,1,2,432,0,36,156932
1738,72,8229,6,2007,2007,22,0,752,752,752,752,1504,2,1,6,0,2,440,100,32,166000
1739,64,7713,7,2007,2007,16,0,728,728,728,728,1456,2,1,7,0,2,400,100,24,177594
1740,64,7697,7,2007,2007,0,0,1246,1246,1258,0,1258,2,0,6,0,2,462,0,0,173500
1741,53,3922,7,2006,2007,72,0,1258,1258,1258,0,1258,2,0,6,1,3,648,144,16,172500
1742,53,3922,7,2006,2007,72,0,1258,1258,1402,0,1402,0,2,7,1,3,648,120,16,194201
1743,0,3621,8,2003,2003,72,1084,322,1406,1589,0,1589,2,0,7,1,3,630,143,20,226500
1744,53,3710,7,2007,2007,16,0,1266,1266,1266,0,1266,2,0,6,1,2,388,100,16,185485
1745,182,14572,7,2004,2004,0,1300,230,1530,1530,0,1530,2,0,7,1,3,630,144,36,259000
1746,65,16219,7,2004,2005,0,779,56,835,1119,0,1119,2,0,5,0,2,437,100,24,188500
1747,87,11084,7,2004,2004,0,192,192,384,744,630,1374,2,1,8,1,2,400,100,0,175000
1748,59,11796,7,2004,2005,0,0,847,847,847,1112,1959,2,1,8,1,2,434,100,48,215000
1749,59,10936,7,2006,2006,0,0,1510,1510,1525,0,1525,2,1,6,1,2,534,100,18,206580
1750,62,8244,7,2004,2004,0,0,840,840,840,880,1720,2,1,7,1,2,440,100,48,183500
1751,0,11950,7,2003,2003,0,0,384,384,754,640,1394,2,1,7,1,2,400,100,0,165500
1752,63,7875,7,2003,2003,16,0,847,847,847,1101,1948,2,1,8,1,2,434,0,48,211000
1753,0,8063,6,2000,2000,0,0,924,924,948,742,1690,2,1,7,1,2,463,100,48,181000
1754,0,8740,7,2002,2002,0,574,280,854,864,1131,1995,2,1,8,1,2,435,264,48,219500
1755,62,7917,6,1999,2000,0,0,953,953,953,694,1647,2,1,7,1,2,460,0,40,175000
1756,76,9967,7,2000,2000,0,0,384,384,774,656,1430,2,1,8,1,2,400,100,0,170000
1757,0,7750,7,2003,2003,0,0,660,660,660,660,1320,2,1,6,0,2,400,0,48,162000
1758,58,9487,6,2000,2000,0,520,395,915,940,750,1690,2,1,7,1,2,442,0,50,187000
1759,59,9649,6,1999,2000,0,0,941,941,961,683,1644,2,1,7,1,2,460,460,42,185000
1760,160,15623,10,1996,1996,0,2096,300,2396,2411,2065,4476,3,1,10,2,3,813,171,78,745000
1761,100,12191,8,1997,1998,515,1181,598,1779,1779,772,2551,2,1,8,2,3,925,76,61,384500
1762,0,11000,8,2000,2000,72,0,969,969,997,1288,2285,2,1,8,1,3,648,0,56,248000
1763,0,11400,10,2001,2002,705,1282,1351,2633,2633,0,2633,2,1,8,2,3,804,314,140,466500
1764,89,10557,9,1998,1998,422,672,736,1408,1671,1407,3078,2,1,9,1,3,806,108,87,410000
1765,74,11002,8,1998,1999,0,1048,341,1389,1411,1171,2582,2,1,9,1,3,758,286,60,322500
1766,83,10790,7,1998,1998,275,0,1066,1066,1108,1277,2385,2,1,8,1,3,600,120,38,252000
1767,104,21535,10,1994,1995,1170,1455,989,2444,2444,1872,4316,3,1,10,2,3,832,382,50,755000
1768,92,9920,7,1996,1997,0,862,255,1117,1127,886,2013,2,1,8,1,2,455,180,130,269790
1769,95,11787,7,1996,1997,594,719,660,1379,1383,1015,2398,2,1,8,1,3,834,239,60,315750
1770,82,9950,7,1995,1995,290,565,638,1203,1214,1306,2520,2,1,9,1,3,721,224,114,290000
1771,65,12257,8,1995,1995,513,56,1198,1318,1328,1203,2531,2,1,9,1,3,752,222,98,290000
1772,0,12692,8,1992,1993,0,1231,1969,3200,3228,0,3228,3,0,10,1,2,546,264,75,430000
1773,88,11762,8,1992,1993,309,335,770,1105,1105,1097,2202,2,1,9,1,2,517,0,65,263000
1774,82,9044,8,1996,1997,526,1225,100,1325,1335,1203,2538,2,1,8,1,3,933,198,92,330000
1775,75,9910,7,2007,2007,0,0,1369,1369,1369,0,1369,2,0,5,0,2,605,0,203,213133
1776,91,11830,8,2007,2007,164,1220,322,1542,1542,0,1542,2,0,6,1,3,852,168,110,260261
1777,84,11670,9,2006,2006,302,0,1905,1905,1905,0,1905,2,0,8,1,3,788,0,191,320000
1778,49,15256,8,2007,2007,84,929,556,1485,1464,0,1464,2,0,6,0,3,754,168,160,282922
1779,76,10612,8,2006,2006,248,28,1496,1524,1534,0,1534,2,0,7,1,2,484,168,46,215000
1780,98,12291,10,2007,2007,754,1572,394,1966,1966,0,1966,2,0,6,1,3,1092,76,52,419005
1781,116,13501,8,2006,2006,208,63,1560,1623,1636,0,1636,2,0,8,1,3,865,0,60,255000
1782,75,9986,8,2006,2007,428,0,1795,1795,1795,0,1795,2,0,7,1,3,895,0,49,147000
1783,85,9965,7,2007,2007,0,0,1528,1528,1528,0,1528,3,2,6,1,2,480,0,228,235876
1784,79,9416,7,2007,2007,205,1126,600,1726,1726,0,1726,2,0,8,1,3,786,171,138,311872
1785,83,9849,7,2007,2007,0,0,1689,1689,1689,0,1689,2,0,7,0,3,954,0,56,248328
1786,85,10000,8,2006,2006,410,0,1588,1588,1588,0,1588,2,0,7,1,3,825,144,45,227000
1787,74,8847,8,2005,2005,148,769,769,1538,1538,0,1538,2,0,7,0,2,484,146,40,260000
1788,76,9158,8,2007,2007,140,0,1496,1496,1496,0,1496,2,0,7,0,2,474,168,130,225000
1789,70,8251,7,2005,2006,143,778,716,1494,1506,0,1506,2,0,7,1,2,672,192,35,249000
1790,75,10084,8,2004,2005,186,1369,317,1686,1694,0,1694,2,0,7,1,2,636,255,57,307000
1791,70,9605,7,2006,2006,0,0,982,982,982,995,1977,2,1,7,0,3,574,240,53,250000
1792,75,8778,8,2006,2006,0,0,1302,1302,1302,528,1830,2,1,7,0,3,859,0,40,221300
1793,72,8640,8,2007,2007,0,24,1314,1338,1338,0,1338,2,0,6,0,2,598,0,141,208900
1794,75,9000,7,2006,2007,0,0,1335,1335,1335,0,1335,2,0,6,0,2,575,0,210,210400
1795,72,8640,8,2007,2007,0,350,546,896,896,896,1792,2,1,8,0,2,590,184,96,255000
1796,81,10411,5,2007,2007,0,0,725,725,725,863,1588,3,0,8,0,2,561,0,0,212109
1797,75,9000,8,2006,2006,0,0,1088,1088,1088,871,1959,2,1,8,1,3,1025,208,46,270000
1798,75,9000,8,2007,2007,0,64,1120,1184,1184,1426,2610,2,1,11,1,2,550,208,364,303477
1799,112,12217,8,2007,2007,0,745,210,955,955,925,1880,2,1,8,1,3,880,168,127,310013
1800,84,11096,8,2006,2006,0,24,1632,1656,1656,0,1656,2,0,7,0,3,826,0,146,249700
1801,84,10207,7,2007,2007,0,0,874,874,874,887,1761,3,0,7,0,2,578,144,105,227875
1802,84,10440,8,2007,2007,0,0,1574,1574,1584,0,1584,2,0,6,1,2,594,0,256,261329
1803,100,11824,8,2006,2006,298,0,1685,1685,1685,0,1685,2,0,5,1,3,658,112,63,253000
1804,85,10625,6,2004,2004,353,0,1158,1158,1158,1285,2443,2,1,9,1,3,744,193,127,265000
1805,102,11143,8,2004,2005,0,0,1580,1580,1580,886,2466,3,0,8,1,2,610,159,214,340000
1806,63,7500,6,2006,2007,0,0,1100,1100,1100,0,1100,1,1,6,0,0,0,0,136,146000
1807,63,7500,7,2006,2006,0,0,1143,1143,1143,0,1143,1,1,5,0,0,0,0,55,147000
1808,60,12450,5,2003,2004,126,729,365,1094,1094,0,1094,1,0,6,0,2,576,0,0,149000
1809,65,7441,7,2006,2006,170,0,1461,1461,1486,0,1486,2,0,7,0,2,566,0,32,181000
1810,70,8462,6,1994,1994,105,814,114,928,936,785,1721,2,1,7,0,2,471,300,87,201000
1811,0,11613,6,1993,1997,0,480,384,864,920,900,1820,2,1,7,0,2,492,144,85,191750
1812,65,8450,7,2000,2001,108,0,1349,1349,1349,0,1349,2,0,6,0,2,539,120,55,179000
1813,0,16196,7,1998,1998,0,1443,39,1482,1494,0,1494,2,0,5,1,2,514,402,25,215000
1814,50,8012,6,1992,1992,0,430,1145,1575,1575,0,1575,2,0,5,0,2,529,0,0,179200
1815,50,8012,6,1980,1980,0,0,630,630,630,636,1266,1,1,5,2,1,283,340,0,128000
1816,0,9180,5,1983,1983,0,747,0,840,884,0,884,1,0,5,0,2,504,240,0,144000
1817,60,8400,5,1977,1977,320,0,0,0,2020,0,2020,2,0,10,2,2,630,0,0,144000
1818,64,6285,5,1977,1977,0,138,405,894,894,0,894,1,0,5,0,1,308,192,0,120750
1819,80,8480,5,1963,1963,0,630,340,970,970,0,970,1,0,5,0,2,624,0,24,132500
1820,70,7420,5,1962,1962,0,417,640,1057,1057,0,1057,1,0,6,0,2,576,0,0,132000
1821,0,7758,5,1962,2001,0,588,411,999,999,0,999,1,0,6,0,1,264,0,132,132500
1822,85,6970,4,1961,1961,0,932,108,1040,1120,0,1120,1,1,5,0,2,544,168,0,129000
1823,40,13673,5,1962,1962,0,0,1140,1140,1696,0,1696,1,1,8,1,1,349,0,30,143900
1824,84,7476,5,1968,1968,0,812,228,1040,1040,0,1040,1,1,5,0,2,686,188,0,145000
1825,0,9945,5,1961,1961,57,827,161,988,988,0,988,1,0,5,0,2,572,0,0,128500
1826,0,6173,5,1967,1967,75,599,277,876,902,0,902,1,0,6,0,1,288,0,0,125500
1827,0,19522,7,1990,1990,272,727,496,1223,1271,1232,2503,2,1,7,1,2,564,0,99,300000
1828,0,17542,7,1974,2003,0,125,36,1192,1516,651,2167,2,1,9,2,2,518,220,47,294000
1829,44,10751,5,1974,1974,44,787,250,1037,1037,0,1037,1,0,5,0,2,431,136,47,129000
1830,0,16647,5,1975,1981,0,1390,0,1390,1701,0,1701,2,0,6,2,2,611,0,0,171000
1831,43,12712,6,1973,2006,0,968,76,1044,1055,0,1055,1,0,5,1,2,542,455,0,147000
1832,0,9572,8,1990,1990,336,482,971,1453,1453,1357,2810,2,1,9,1,2,750,500,0,302000
1833,85,10678,8,1992,2000,337,700,983,1683,2129,743,2872,2,1,9,1,2,541,0,33,285000
1834,45,4379,8,2004,2004,0,851,527,1378,1378,0,1378,2,0,6,1,2,540,160,56,214000
1835,80,3523,8,2006,2007,30,60,1081,1141,1151,0,1151,2,0,5,0,2,484,0,60,166000
1836,32,3784,8,2006,2007,36,60,1451,1511,1565,0,1565,2,0,5,0,2,476,0,120,193800
1837,47,4230,7,2006,2007,0,0,1352,1352,1352,0,1352,2,0,5,1,2,466,0,241,208900
1838,40,3606,7,2006,2007,0,937,415,1352,1352,0,1352,2,0,5,1,2,466,0,241,194000
1839,30,5330,8,2006,2007,0,0,1550,1550,1550,0,1550,2,1,5,0,2,528,0,102,207500
1840,35,4274,7,2006,2007,0,1106,135,1241,1241,0,1241,1,1,4,0,2,569,0,116,199900
1841,35,4251,7,2006,2007,0,0,625,625,625,625,1250,2,1,5,0,2,528,0,54,164700
1842,24,2280,6,1999,1999,342,565,179,744,757,744,1501,2,1,6,1,2,440,0,0,176500
1843,34,3230,6,1999,1999,1129,419,310,729,729,729,1458,2,1,5,1,2,440,0,32,176000
1844,0,2117,6,2000,2000,513,420,336,756,756,756,1512,2,1,4,1,2,440,0,32,168500
1845,24,2117,6,2000,2000,216,417,339,756,769,804,1573,2,1,4,0,2,440,0,32,177000
1846,0,2117,6,2000,2000,456,436,320,756,769,756,1525,2,1,5,1,2,440,0,0,177000
1847,0,5105,7,2004,2004,0,239,312,551,551,551,1102,2,1,4,0,2,480,0,60,148800
1848,24,2645,8,1999,2000,456,0,776,776,764,677,1441,2,1,5,0,2,492,206,0,174000
1849,66,7399,7,1997,1998,1600,649,326,975,975,975,1950,2,1,7,1,2,576,0,10,239000
1850,73,7321,7,1999,2000,0,0,1339,1339,1358,0,1358,2,0,5,0,2,625,176,174,204000
1851,0,8010,8,2003,2004,0,964,90,1054,1072,976,2048,2,1,8,2,2,552,0,48,301000
1852,106,8413,8,1998,1998,0,901,319,1220,1220,1142,2362,2,1,8,2,2,1105,147,0,312500
1853,50,9466,8,1994,1995,0,457,0,1494,1494,0,1494,1,1,5,1,2,478,0,30,279700
1854,80,12000,7,1980,1980,600,1732,270,2002,2362,0,2362,2,1,8,1,2,546,180,16,255000
1855,0,16157,5,1978,1978,0,680,289,1360,1432,0,1432,1,1,5,1,2,588,168,180,194000
1856,90,10768,5,1976,2004,0,1157,280,1437,1437,0,1437,2,0,6,1,2,528,0,21,218000
1857,40,3840,8,1978,1998,0,881,0,1057,1295,0,1295,1,0,4,2,2,571,133,89,213750
1858,80,9600,6,1976,1994,360,0,528,528,1094,761,1855,2,1,7,1,2,512,113,100,187000
1859,80,9600,6,1976,1976,0,978,284,1262,1262,0,1262,2,0,6,1,2,460,298,0,181500
1860,94,17778,8,1981,1981,0,1632,0,2461,2497,0,2497,2,0,7,2,2,676,266,0,373000
1861,0,18890,5,1977,1977,1,498,652,1361,1361,1259,2620,2,2,12,1,2,600,155,24,190000
1862,0,7050,7,2001,2001,0,738,319,1057,1057,872,1929,2,1,7,1,2,650,0,235,226000
1863,78,11700,6,1968,1968,41,0,912,912,1152,0,1152,1,1,7,0,2,412,0,126,143450
1864,80,8000,6,1970,1970,525,915,93,1008,1403,1008,2411,2,1,8,1,2,570,0,192,240050
1865,0,8723,6,1969,1969,0,973,0,973,1082,0,1082,1,0,6,0,2,480,160,0,162500
1866,130,11700,6,1968,1968,196,910,385,1295,1295,0,1295,1,1,6,0,2,528,0,194,164000
1867,108,11358,7,1972,1987,0,346,778,1124,1610,0,1610,2,0,8,1,2,515,202,0,185000
1868,80,9547,7,1993,1993,112,0,1594,1594,1594,0,1594,2,0,6,1,2,472,190,80,188500
1869,78,10530,7,1993,1993,194,819,329,1148,1091,984,2075,2,1,8,1,2,473,235,86,255000
1870,0,11500,5,1976,1976,164,0,1680,1680,1680,0,1680,2,0,8,0,2,528,0,0,136905
1871,88,10738,6,1966,1966,0,792,301,1093,1093,0,1093,2,0,6,1,2,484,224,0,158500
1872,80,9600,7,1973,1973,320,916,326,1242,1242,0,1242,1,1,6,1,2,528,0,0,175500
1873,80,10800,6,1963,1963,203,617,171,1052,1052,0,1052,1,0,6,0,1,311,0,133,127000
1874,70,8050,5,1967,1993,0,474,437,949,1107,0,1107,1,0,5,0,1,308,88,64,127000
1875,0,10355,5,1967,1967,196,695,519,1214,1214,0,1214,2,0,5,1,1,318,0,111,143000
1876,79,10289,5,1965,1965,168,836,237,1073,1073,0,1073,1,1,6,0,2,515,0,0,156000
1877,0,9503,5,1958,1983,0,457,193,1024,1344,0,1344,1,0,6,1,1,484,316,28,144000
1878,0,10624,5,1964,1964,84,40,1424,1728,1728,0,1728,2,0,10,0,1,352,155,0,119000
1879,0,10899,4,1964,1964,0,0,0,0,1224,0,1224,2,0,8,0,3,530,0,0,103000
1880,0,12342,5,1960,1978,0,0,978,978,1422,0,1422,1,0,6,1,1,286,0,0,139900
1881,0,12772,6,1960,1998,0,498,460,958,958,0,958,1,0,5,0,1,301,0,0,151500
1882,80,8892,5,1960,1960,66,0,1065,1065,1065,0,1065,1,1,6,0,2,461,74,0,126500
1883,65,10482,6,1958,1958,63,507,81,588,1138,0,1138,1,0,6,0,1,264,224,0,145000
1884,70,7535,5,1958,1985,0,111,522,912,912,0,912,1,0,5,0,1,297,12,285,120000
1885,74,7450,5,1956,1956,0,438,250,894,1074,0,1074,1,0,6,1,2,396,0,72,124000
1886,0,8339,5,1959,1959,0,0,0,0,882,0,882,1,0,5,0,1,294,0,0,106500
1887,0,14357,5,1961,1961,0,311,386,864,1187,0,1187,1,0,6,1,2,440,128,0,140500
1888,76,8243,5,1961,1961,56,700,264,964,964,0,964,1,0,5,1,2,784,170,0,137500
1889,70,8680,5,1960,1960,0,0,894,894,894,0,894,1,0,5,0,1,312,0,0,117600
1890,80,8800,7,1966,1966,202,654,520,1174,1200,0,1200,2,0,6,1,2,440,0,0,163500
1891,80,9200,6,1965,1965,98,494,548,1042,1042,0,1042,2,0,5,0,2,440,192,0,161000
1892,85,9350,6,1964,1991,108,270,452,1302,1302,0,1302,2,0,7,0,1,309,333,0,158000
1893,80,8800,6,1964,1997,306,414,431,845,845,1309,2154,2,1,8,1,2,539,0,0,224500
1894,0,11382,6,1964,1964,212,54,533,1130,1374,0,1374,1,0,7,1,1,286,0,28,147000
1895,0,22002,6,1959,1991,136,1386,206,1592,1652,0,1652,1,1,6,1,2,510,0,0,200000
1896,0,14585,6,1960,1987,85,594,331,1144,1429,0,1429,1,0,7,2,2,572,216,110,181900
1897,75,7388,5,1959,2002,0,405,658,1063,1327,0,1327,1,0,7,0,2,624,0,0,150750
1898,70,9842,4,1962,1962,0,0,0,0,1224,0,1224,2,0,6,0,2,462,0,0,101800
1899,57,8280,6,1950,1950,0,0,932,932,932,0,932,1,0,4,1,1,306,0,0,124000
1900,85,12172,5,1940,1996,0,130,433,822,908,0,908,1,0,4,0,2,512,284,24,138500
1901,50,5000,1,1946,1950,0,0,0,0,334,0,334,1,0,2,0,0,0,0,0,39300
1902,50,5000,3,1946,1950,0,299,367,666,666,0,666,1,0,4,0,0,0,0,52,64500
1903,51,3500,3,1945,1950,0,144,226,370,442,228,670,1,0,4,0,0,0,0,21,64000
1904,50,5175,5,1958,2000,0,150,254,808,808,0,808,1,0,5,0,1,308,143,0,112000
