Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
0.0,8740,7,2002,2002,0.0,574.0,280.0,854.0,864,1131,1995,2,1,8,1,2.0,435.0,264,48,219500
62.0,7917,6,1999,2000,0.0,0.0,953.0,953.0,953,694,1647,2,1,7,1,2.0,460.0,0,40,175000
76.0,9967,7,2000,2000,0.0,0.0,384.0,384.0,774,656,1430,2,1,8,1,2.0,400.0,100,0,170000
0.0,7750,7,2003,2003,0.0,0.0,660.0,660.0,660,660,1320,2,1,6,0,2.0,400.0,0,48,162000
58.0,9487,6,2000,2000,0.0,520.0,395.0,915.0,940,750,1690,2,1,7,1,2.0,442.0,0,50,187000
59.0,9649,6,1999,2000,0.0,0.0,941.0,941.0,961,683,1644,2,1,7,1,2.0,460.0,460,42,185000
160.0,15623,10,1996,1996,0.0,2096.0,300.0,2396.0,2411,2065,4476,3,1,10,2,3.0,813.0,171,78,745000
100.0,12191,8,1997,1998,515.0,1181.0,598.0,1779.0,1779,772,2551,2,1,8,2,3.0,925.0,76,61,384500
0.0,11000,8,2000,2000,72.0,0.0,969.0,969.0,997,1288,2285,2,1,8,1,3.0,648.0,0,56,248000
0.0,11400,10,2001,2002,705.0,1282.0,1351.0,2633.0,2633,0,2633,2,1,8,2,3.0,804.0,314,140,466500
89.0,10557,9,1998,1998,422.0,672.0,736.0,1408.0,1671,1407,3078,2,1,9,1,3.0,806.0,108,87,410000
74.0,11002,8,1998,1999,0.0,1048.0,341.0,1389.0,1411,1171,2582,2,1,9,1,3.0,758.0,286,60,322500
83.0,10790,7,1998,1998,275.0,0.0,1066.0,1066.0,1108,1277,2385,2,1,8,1,3.0,600.0,120,38,252000
104.0,21535,10,1994,1995,1170.0,1455.0,989.0,2444.0,2444,1872,4316,3,1,10,2,3.0,832.0,382,50,755000
92.0,9920,7,1996,1997,0.0,862.0,255.0,1117.0,1127,886,2013,2,1,8,1,2.0,455.0,180,130,269790
95.0,11787,7,1996,1997,594.0,719.0,660.0,1379.0,1383,1015,2398,2,1,8,1,3.0,834.0,239,60,315750
82.0,9950,7,1995,1995,290.0,565.0,638.0,1203.0,1214,1306,2520,2,1,9,1,3.0,721.0,224,114,290000
65.0,12257,8,1995,1995,513.0,56.0,1198.0,1318.0,1328,1203,2531,2,1,9,1,3.0,752.0,222,98,290000
0.0,12692,8,1992,1993,0.0,1231.0,1969.0,3200.0,3228,0,3228,3,0,10,1,2.0,546.0,264,75,430000
88.0,11762,8,1992,1993,309.0,335.0,770.0,1105.0,1105,1097,2202,2,1,9,1,2.0,517.0,0,65,263000
82.0,9044,8,1996,1997,526.0,1225.0,100.0,1325.0,1335,1203,2538,2,1,8,1,3.0,933.0,198,92,330000
75.0,9910,7,2007,2007,0.0,0.0,1369.0,1369.0,1369,0,1369,2,0,5,0,2.0,605.0,0,203,213133
91.0,11830,8,2007,2007,164.0,1220.0,322.0,1542.0,1542,0,1542,2,0,6,1,3.0,852.0,168,110,260261
84.0,11670,9,2006,2006,302.0,0.0,1905.0,1905.0,1905,0,1905,2,0,8,1,3.0,788.0,0,191,320000
49.0,15256,8,2007,2007,84.0,929.0,556.0,1485.0,1464,0,1464,2,0,6,0,3.0,754.0,168,160,282922
76.0,10612,8,2006,2006,248.0,28.0,1496.0,1524.0,1534,0,1534,2,0,7,1,2.0,484.0,168,46,215000
98.0,12291,10,2007,2007,754.0,1572.0,394.0,1966.0,1966,0,1966,2,0,6,1,3.0,1092.0,76,52,419005
116.0,13501,8,2006,2006,208.0,63.0,1560.0,1623.0,1636,0,1636,2,0,8,1,3.0,865.0,0,60,255000
75.0,9986,8,2006,2007,428.0,0.0,1795.0,1795.0,1795,0,1795,2,0,7,1,3.0,895.0,0,49,147000
85.0,9965,7,2007,2007,0.0,0.0,1528.0,1528.0,1528,0,1528,3,2,6,1,2.0,480.0,0,228,235876
79.0,9416,7,2007,2007,205.0,1126.0,600.0,1726.0,1726,0,1726,2,0,8,1,3.0,786.0,171,138,311872
83.0,9849,7,2007,2007,0.0,0.0,1689.0,1689.0,1689,0,1689,2,0,7,0,3.0,954.0,0,56,248328
85.0,10000,8,2006,2006,410.0,0.0,1588.0,1588.0,1588,0,1588,2,0,7,1,3.0,825.0,144,45,227000
74.0,8847,8,2005,2005,148.0,769.0,769.0,1538.0,1538,0,1538,2,0,7,0,2.0,484.0,146,40,260000
76.0,9158,8,2007,2007,140.0,0.0,1496.0,1496.0,1496,0,1496,2,0,7,0,2.0,474.0,168,130,225000
70.0,8251,7,2005,2006,143.0,778.0,716.0,1494.0,1506,0,1506,2,0,7,1,2.0,672.0,192,35,249000
75.0,10084,8,2004,2005,186.0,1369.0,317.0,1686.0,1694,0,1694,2,0,7,1,2.0,636.0,255,57,307000
70.0,9605,7,2006,2006,0.0,0.0,982.0,982.0,982,995,1977,2,1,7,0,3.0,574.0,240,53,250000
75.0,8778,8,2006,2006,0.0,0.0,1302.0,1302.0,1302,528,1830,2,1,7,0,3.0,859.0,0,40,221300
72.0,8640,8,2007,2007,0.0,24.0,1314.0,1338.0,1338,0,1338,2,0,6,0,2.0,598.0,0,141,208900
75.0,9000,7,2006,2007,0.0,0.0,1335.0,1335.0,1335,0,1335,2,0,6,0,2.0,575.0,0,210,210400
72.0,8640,8,2007,2007,0.0,350.0,546.0,896.0,896,896,1792,2,1,8,0,2.0,590.0,184,96,255000
81.0,10411,5,2007,2007,0.0,0.0,725.0,725.0,725,863,1588,3,0,8,0,2.0,561.0,0,0,212109
75.0,9000,8,2006,2006,0.0,0.0,1088.0,1088.0,1088,871,1959,2,1,8,1,3.0,1025.0,208,46,270000
75.0,9000,8,2007,2007,0.0,64.0,1120.0,1184.0,1184,1426,2610,2,1,11,1,2.0,550.0,208,364,303477
112.0,12217,8,2007,2007,0.0,745.0,210.0,955.0,955,925,1880,2,1,8,1,3.0,880.0,168,127,310013
84.0,11096,8,2006,2006,0.0,24.0,1632.0,1656.0,1656,0,1656,2,0,7,0,3.0,826.0,0,146,249700
84.0,10207,7,2007,2007,0.0,0.0,874.0,874.0,874,887,1761,3,0,7,0,2.0,578.0,144,105,227875
84.0,10440,8,2007,2007,0.0,0.0,1574.0,1574.0,1584,0,1584,2,0,6,1,2.0,594.0,0,256,261329
100.0,11824,8,2006,2006,298.0,0.0,1685.0,1685.0,1685,0,1685,2,0,5,1,3.0,658.0,112,63,253000
85.0,10625,6,2004,2004,353.0,0.0,1158.0,1158.0,1158,1285,2443,2,1,9,1,3.0,744.0,193,127,265000
102.0,11143,8,2004,2005,0.0,0.0,1580.0,1580.0,1580,886,2466,3,0,8,1,2.0,610.0,159,214,340000
63.0,7500,6,2006,2007,0.0,0.0,1100.0,1100.0,1100,0,1100,1,1,6,0,0.0,0.0,0,136,146000
63.0,7500,7,2006,2006,0.0,0.0,1143.0,1143.0,1143,0,1143,1,1,5,0,0.0,0.0,0,55,147000
60.0,12450,5,2003,2004,126.0,729.0,365.0,1094.0,1094,0,1094,1,0,6,0,2.0,576.0,0,0,149000
65.0,7441,7,2006,2006,170.0,0.0,1461.0,1461.0,1486,0,1486,2,0,7,0,2.0,566.0,0,32,181000
70.0,8462,6,1994,1994,105.0,814.0,114.0,928.0,936,785,1721,2,1,7,0,2.0,471.0,300,87,201000
0.0,11613,6,1993,1997,0.0,480.0,384.0,864.0,920,900,1820,2,1,7,0,2.0,492.0,144,85,191750
65.0,8450,7,2000,2001,108.0,0.0,1349.0,1349.0,1349,0,1349,2,0,6,0,2.0,539.0,120,55,179000
0.0,16196,7,1998,1998,0.0,1443.0,39.0,1482.0,1494,0,1494,2,0,5,1,2.0,514.0,402,25,215000
50.0,8012,6,1992,1992,0.0,430.0,1145.0,1575.0,1575,0,1575,2,0,5,0,2.0,529.0,0,0,179200
50.0,8012,6,1980,1980,0.0,0.0,630.0,630.0,630,636,1266,1,1,5,2,1.0,283.0,340,0,128000
0.0,9180,5,1983,1983,0.0,747.0,0.0,840.0,884,0,884,1,0,5,0,2.0,504.0,240,0,144000
60.0,8400,5,1977,1977,320.0,0.0,0.0,0.0,2020,0,2020,2,0,10,2,2.0,630.0,0,0,144000
64.0,6285,5,1977,1977,0.0,138.0,405.0,894.0,894,0,894,1,0,5,0,1.0,308.0,192,0,120750
80.0,8480,5,1963,1963,0.0,630.0,340.0,970.0,970,0,970,1,0,5,0,2.0,624.0,0,24,132500
70.0,7420,5,1962,1962,0.0,417.0,640.0,1057.0,1057,0,1057,1,0,6,0,2.0,576.0,0,0,132000
0.0,7758,5,1962,2001,0.0,588.0,411.0,999.0,999,0,999,1,0,6,0,1.0,264.0,0,132,132500
85.0,6970,4,1961,1961,0.0,932.0,108.0,1040.0,1120,0,1120,1,1,5,0,2.0,544.0,168,0,129000
40.0,13673,5,1962,1962,0.0,0.0,1140.0,1140.0,1696,0,1696,1,1,8,1,1.0,349.0,0,30,143900
84.0,7476,5,1968,1968,0.0,812.0,228.0,1040.0,1040,0,1040,1,1,5,0,2.0,686.0,188,0,145000
0.0,9945,5,1961,1961,57.0,827.0,161.0,988.0,988,0,988,1,0,5,0,2.0,572.0,0,0,128500
0.0,6173,5,1967,1967,75.0,599.0,277.0,876.0,902,0,902,1,0,6,0,1.0,288.0,0,0,125500
0.0,19522,7,1990,1990,272.0,727.0,496.0,1223.0,1271,1232,2503,2,1,7,1,2.0,564.0,0,99,300000
0.0,17542,7,1974,2003,0.0,125.0,36.0,1192.0,1516,651,2167,2,1,9,2,2.0,518.0,220,47,294000
44.0,10751,5,1974,1974,44.0,787.0,250.0,1037.0,1037,0,1037,1,0,5,0,2.0,431.0,136,47,129000
0.0,16647,5,1975,1981,0.0,1390.0,0.0,1390.0,1701,0,1701,2,0,6,2,2.0,611.0,0,0,171000
43.0,12712,6,1973,2006,0.0,968.0,76.0,1044.0,1055,0,1055,1,0,5,1,2.0,542.0,455,0,147000
0.0,9572,8,1990,1990,336.0,482.0,971.0,1453.0,1453,1357,2810,2,1,9,1,2.0,750.0,500,0,302000
85.0,10678,8,1992,2000,337.0,700.0,983.0,1683.0,2129,743,2872,2,1,9,1,2.0,541.0,0,33,285000
45.0,4379,8,2004,2004,0.0,851.0,527.0,1378.0,1378,0,1378,2,0,6,1,2.0,540.0,160,56,214000
80.0,3523,8,2006,2007,30.0,60.0,1081.0,1141.0,1151,0,1151,2,0,5,0,2.0,484.0,0,60,166000
32.0,3784,8,2006,2007,36.0,60.0,1451.0,1511.0,1565,0,1565,2,0,5,0,2.0,476.0,0,120,193800
47.0,4230,7,2006,2007,0.0,0.0,1352.0,1352.0,1352,0,1352,2,0,5,1,2.0,466.0,0,241,208900
40.0,3606,7,2006,2007,0.0,937.0,415.0,1352.0,1352,0,1352,2,0,5,1,2.0,466.0,0,241,194000
30.0,5330,8,2006,2007,0.0,0.0,1550.0,1550.0,1550,0,1550,2,1,5,0,2.0,528.0,0,102,207500
35.0,4274,7,2006,2007,0.0,1106.0,135.0,1241.0,1241,0,1241,1,1,4,0,2.0,569.0,0,116,199900
35.0,4251,7,2006,2007,0.0,0.0,625.0,625.0,625,625,1250,2,1,5,0,2.0,528.0,0,54,164700
24.0,2280,6,1999,1999,342.0,565.0,179.0,744.0,757,744,1501,2,1,6,1,2.0,440.0,0,0,176500
34.0,3230,6,1999,1999,1129.0,419.0,310.0,729.0,729,729,1458,2,1,5,1,2.0,440.0,0,32,176000
0.0,2117,6,2000,2000,513.0,420.0,336.0,756.0,756,756,1512,2,1,4,1,2.0,440.0,0,32,168500
24.0,2117,6,2000,2000,216.0,417.0,339.0,756.0,769,804,1573,2,1,4,0,2.0,440.0,0,32,177000
0.0,2117,6,2000,2000,456.0,436.0,320.0,756.0,769,756,1525,2,1,5,1,2.0,440.0,0,0,177000
0.0,5105,7,2004,2004,0.0,239.0,312.0,551.0,551,551,1102,2,1,4,0,2.0,480.0,0,60,148800
24.0,2645,8,1999,2000,456.0,0.0,776.0,776.0,764,677,1441,2,1,5,0,2.0,492.0,206,0,174000
66.0,7399,7,1997,1998,1600.0,649.0,326.0,975.0,975,975,1950,2,1,7,1,2.0,576.0,0,10,239000
73.0,7321,7,1999,2000,0.0,0.0,1339.0,1339.0,1358,0,1358,2,0,5,0,2.0,625.0,176,174,204000
0.0,8010,8,2003,2004,0.0,964.0,90.0,1054.0,1072,976,2048,2,1,8,2,2.0,552.0,0,48,301000
106.0,8413,8,1998,1998,0.0,901.0,319.0,1220.0,1220,1142,2362,2,1,8,2,2.0,1105.0,147,0,312500
50.0,9466,8,1994,1995,0.0,457.0,0.0,1494.0,1494,0,1494,1,1,5,1,2.0,478.0,0,30,279700
80.0,12000,7,1980,1980,600.0,1732.0,270.0,2002.0,2362,0,2362,2,1,8,1,2.0,546.0,180,16,255000
0.0,16157,5,1978,1978,0.0,680.0,289.0,1360.0,1432,0,1432,1,1,5,1,2.0,588.0,168,180,194000
90.0,10768,5,1976,2004,0.0,1157.0,280.0,1437.0,1437,0,1437,2,0,6,1,2.0,528.0,0,21,218000
40.0,3840,8,1978,1998,0.0,881.0,0.0,1057.0,1295,0,1295,1,0,4,2,2.0,571.0,133,89,213750
80.0,9600,6,1976,1994,360.0,0.0,528.0,528.0,1094,761,1855,2,1,7,1,2.0,512.0,113,100,187000
80.0,9600,6,1976,1976,0.0,978.0,284.0,1262.0,1262,0,1262,2,0,6,1,2.0,460.0,298,0,181500
94.0,17778,8,1981,1981,0.0,1632.0,0.0,2461.0,2497,0,2497,2,0,7,2,2.0,676.0,266,0,373000
0.0,18890,5,1977,1977,1.0,498.0,652.0,1361.0,1361,1259,2620,2,2,12,1,2.0,600.0,155,24,190000
0.0,7050,7,2001,2001,0.0,738.0,319.0,1057.0,1057,872,1929,2,1,7,1,2.0,650.0,0,235,226000
78.0,11700,6,1968,1968,41.0,0.0,912.0,912.0,1152,0,1152,1,1,7,0,2.0,412.0,0,126,143450
80.0,8000,6,1970,1970,525.0,915.0,93.0,1008.0,1403,1008,2411,2,1,8,1,2.0,570.0,0,192,240050
0.0,8723,6,1969,1969,0.0,973.0,0.0,973.0,1082,0,1082,1,0,6,0,2.0,480.0,160,0,162500
130.0,11700,6,1968,1968,196.0,910.0,385.0,1295.0,1295,0,1295,1,1,6,0,2.0,528.0,0,194,164000
108.0,11358,7,1972,1987,0.0,346.0,778.0,1124.0,1610,0,1610,2,0,8,1,2.0,515.0,202,0,185000
80.0,9547,7,1993,1993,112.0,0.0,1594.0,1594.0,1594,0,1594,2,0,6,1,2.0,472.0,190,80,188500
78.0,10530,7,1993,1993,194.0,819.0,329.0,1148.0,1091,984,2075,2,1,8,1,2.0,473.0,235,86,255000
0.0,11500,5,1976,1976,164.0,0.0,1680.0,1680.0,1680,0,1680,2,0,8,0,2.0,528.0,0,0,136905
88.0,10738,6,1966,1966,0.0,792.0,301.0,1093.0,1093,0,1093,2,0,6,1,2.0,484.0,224,0,158500
80.0,9600,7,1973,1973,320.0,916.0,326.0,1242.0,1242,0,1242,1,1,6,1,2.0,528.0,0,0,175500
80.0,10800,6,1963,1963,203.0,617.0,171.0,1052.0,1052,0,1052,1,0,6,0,1.0,311.0,0,133,127000
70.0,8050,5,1967,1993,0.0,474.0,437.0,949.0,1107,0,1107,1,0,5,0,1.0,308.0,88,64,127000
0.0,10355,5,1967,1967,196.0,695.0,519.0,1214.0,1214,0,1214,2,0,5,1,1.0,318.0,0,111,143000
79.0,10289,5,1965,1965,168.0,836.0,237.0,1073.0,1073,0,1073,1,1,6,0,2.0,515.0,0,0,156000
0.0,9503,5,1958,1983,0.0,457.0,193.0,1024.0,1344,0,1344,1,0,6,1,1.0,484.0,316,28,144000
0.0,10624,5,1964,1964,84.0,40.0,1424.0,1728.0,1728,0,1728,2,0,10,0,1.0,352.0,155,0,119000
0.0,10899,4,1964,1964,0.0,0.0,0.0,0.0,1224,0,1224,2,0,8,0,3.0,530.0,0,0,103000
0.0,12342,5,1960,1978,0.0,0.0,978.0,978.0,1422,0,1422,1,0,6,1,1.0,286.0,0,0,139900
0.0,12772,6,1960,1998,0.0,498.0,460.0,958.0,958,0,958,1,0,5,0,1.0,301.0,0,0,151500
80.0,8892,5,1960,1960,66.0,0.0,1065.0,1065.0,1065,0,1065,1,1,6,0,2.0,461.0,74,0,126500
65.0,10482,6,1958,1958,63.0,507.0,81.0,588.0,1138,0,1138,1,0,6,0,1.0,264.0,224,0,145000
70.0,7535,5,1958,1985,0.0,111.0,522.0,912.0,912,0,912,1,0,5,0,1.0,297.0,12,285,120000
74.0,7450,5,1956,1956,0.0,438.0,250.0,894.0,1074,0,1074,1,0,6,1,2.0,396.0,0,72,124000
0.0,8339,5,1959,1959,0.0,0.0,0.0,0.0,882,0,882,1,0,5,0,1.0,294.0,0,0,106500
0.0,14357,5,1961,1961,0.0,311.0,386.0,864.0,1187,0,1187,1,0,6,1,2.0,440.0,128,0,140500
76.0,8243,5,1961,1961,56.0,700.0,264.0,964.0,964,0,964,1,0,5,1,2.0,784.0,170,0,137500
70.0,8680,5,1960,1960,0.0,0.0,894.0,894.0,894,0,894,1,0,5,0,1.0,312.0,0,0,117600
80.0,8800,7,1966,1966,202.0,654.0,520.0,1174.0,1200,0,1200,2,0,6,1,2.0,440.0,0,0,163500
80.0,9200,6,1965,1965,98.0,494.0,548.0,1042.0,1042,0,1042,2,0,5,0,2.0,440.0,192,0,161000
85.0,9350,6,1964,1991,108.0,270.0,452.0,1302.0,1302,0,1302,2,0,7,0,1.0,309.0,333,0,158000
80.0,8800,6,1964,1997,306.0,414.0,431.0,845.0,845,1309,2154,2,1,8,1,2.0,539.0,0,0,224500
0.0,11382,6,1964,1964,212.0,54.0,533.0,1130.0,1374,0,1374,1,0,7,1,1.0,286.0,0,28,147000
0.0,22002,6,1959,1991,136.0,1386.0,206.0,1592.0,1652,0,1652,1,1,6,1,2.0,510.0,0,0,200000
0.0,14585,6,1960,1987,85.0,594.0,331.0,1144.0,1429,0,1429,1,0,7,2,2.0,572.0,216,110,181900
75.0,7388,5,1959,2002,0.0,405.0,658.0,1063.0,1327,0,1327,1,0,7,0,2.0,624.0,0,0,150750
70.0,9842,4,1962,1962,0.0,0.0,0.0,0.0,1224,0,1224,2,0,6,0,2.0,462.0,0,0,101800
57.0,8280,6,1950,1950,0.0,0.0,932.0,932.0,932,0,932,1,0,4,1,1.0,306.0,0,0,124000
85.0,12172,5,1940,1996,0.0,130.0,433.0,822.0,908,0,908,1,0,4,0,2.0,512.0,284,24,138500
50.0,5000,1,1946,1950,0.0,0.0,0.0,0.0,334,0,334,1,0,2,0,0.0,0.0,0,0,39300
50.0,5000,3,1946,1950,0.0,299.0,367.0,666.0,666,0,666,1,0,4,0,0.0,0.0,0,52,64500
51.0,3500,3,1945,1950,0.0,144.0,226.0,370.0,442,228,670,1,0,4,0,0.0,0.0,0,21,64000
50.0,5175,5,1958,2000,0.0,150.0,254.0,808.0,808,0,808,1,0,5,0,1.0,308.0,143,0,112000
100.0,9500,6,1964,1978,272.0,442.0,374.0,816.0,1127,850,1977,1,1,9,1,2.0,540.0,0,52,165000
80.0,9600,5,1955,1955,176.0,368.0,710.0,1078.0,1150,0,1150,1,0,6,0,1.0,288.0,0,0,144000
95.0,11345,5,1948,1950,567.0,220.0,708.0,928.0,928,992,1920,2,0,10,0,2.0,400.0,0,0,137000
79.0,9492,5,1941,1950,0.0,368.0,359.0,768.0,968,408,1376,1,0,6,1,1.0,240.0,0,0,105000
79.0,9480,5,1942,1995,224.0,386.0,342.0,728.0,888,756,1644,1,1,7,2,1.0,312.0,168,0,146500
63.0,8668,5,1968,1968,0.0,0.0,1560.0,1560.0,1560,0,1560,2,0,8,0,3.0,792.0,0,0,126000
0.0,10050,5,1966,1966,87.0,602.0,191.0,793.0,1280,0,1280,2,0,6,1,2.0,432.0,140,40,175000
100.0,9600,6,1961,1961,291.0,600.0,618.0,1218.0,1254,0,1254,1,0,6,1,2.0,525.0,0,0,158500
70.0,10150,5,1958,1958,1.0,456.0,456.0,912.0,912,0,912,1,0,5,0,1.0,275.0,0,0,114500
78.0,11344,5,1958,1958,180.0,460.0,414.0,874.0,874,650,1524,1,1,7,0,1.0,315.0,0,0,144000
0.0,18450,6,1965,1979,113.0,187.0,111.0,1021.0,1465,915,2380,2,1,7,1,2.0,596.0,0,265,129000
73.0,8760,6,1957,1999,0.0,873.0,63.0,936.0,936,0,936,1,0,4,0,1.0,315.0,0,0,141000
65.0,6860,5,1956,1956,54.0,908.0,100.0,1008.0,1008,0,1008,1,0,6,0,1.0,308.0,0,0,131000
60.0,8250,5,1963,1963,0.0,288.0,765.0,1053.0,1053,0,1053,1,0,6,0,2.0,692.0,240,0,142100
70.0,8176,5,1958,1992,0.0,846.0,210.0,1056.0,1056,0,1056,1,0,6,0,1.0,308.0,0,0,139000
75.0,9750,6,1958,1958,243.0,608.0,834.0,1442.0,1442,0,1442,1,1,7,0,1.0,301.0,0,0,157900
80.0,9250,5,1954,2005,0.0,480.0,108.0,1056.0,1056,0,1056,1,0,6,0,1.0,260.0,390,0,139400
90.0,11988,6,1957,1957,0.0,777.0,467.0,1244.0,1244,0,1244,1,1,6,2,1.0,336.0,0,40,150000
70.0,9100,5,1960,1960,69.0,0.0,1144.0,1144.0,1144,0,1144,1,0,6,1,1.0,336.0,0,0,120000
80.0,9736,6,1957,1969,289.0,668.0,525.0,1331.0,1721,0,1721,1,0,8,3,2.0,464.0,0,0,174850
72.0,9770,5,1957,1957,0.0,512.0,410.0,922.0,922,0,922,1,0,5,0,1.0,308.0,0,34,116000
72.0,10152,5,1956,1956,120.0,586.0,462.0,1048.0,1048,0,1048,1,0,6,0,1.0,286.0,0,20,135000
0.0,12155,6,1970,1970,0.0,1237.0,420.0,1657.0,1657,0,1657,2,0,7,1,2.0,484.0,0,0,163500
70.0,12198,5,1955,1975,0.0,780.0,424.0,1204.0,1411,0,1411,1,0,7,1,1.0,310.0,278,82,130000
75.0,10050,5,1955,1955,0.0,288.0,928.0,1216.0,1216,0,1216,1,0,5,0,1.0,336.0,0,0,129500
60.0,11556,5,1953,2006,0.0,408.0,456.0,864.0,1154,0,1154,1,1,6,0,1.0,336.0,63,0,142000
70.0,8078,5,1958,1958,260.0,0.0,1560.0,1560.0,1560,0,1560,2,0,8,0,2.0,484.0,0,0,128600
60.0,10950,6,1952,1952,0.0,441.0,507.0,948.0,948,0,948,1,0,5,0,2.0,410.0,0,48,125000
68.0,7942,6,1953,1953,0.0,85.0,0.0,1040.0,1040,0,1040,1,0,6,0,1.0,293.0,0,0,136000
66.0,8923,5,1953,2006,0.0,643.0,365.0,1008.0,1008,0,1008,1,0,6,0,1.0,240.0,0,18,134500
71.0,8540,5,1956,2003,0.0,114.0,120.0,925.0,925,0,925,1,0,5,0,1.0,252.0,152,0,127000
60.0,7134,5,1955,1955,0.0,384.0,0.0,384.0,1360,0,1360,1,0,6,1,2.0,572.0,0,50,130000
55.0,7150,4,1955,1955,0.0,150.0,1040.0,1190.0,1040,500,1540,1,0,7,0,1.0,352.0,0,0,115000
70.0,8400,5,1955,1955,0.0,793.0,130.0,923.0,925,0,925,1,0,5,2,1.0,390.0,81,0,116900
70.0,13300,5,1956,2000,0.0,377.0,551.0,928.0,928,0,928,1,0,4,0,1.0,252.0,261,0,132000
75.0,9532,4,1953,1953,0.0,595.0,156.0,1105.0,1647,0,1647,1,0,6,1,1.0,280.0,225,0,153000
0.0,15783,5,1952,1952,0.0,292.0,632.0,924.0,924,0,924,1,0,6,0,1.0,420.0,0,324,112500
60.0,14190,4,1890,2006,0.0,0.0,925.0,925.0,1000,544,1544,2,0,7,0,0.0,0.0,231,0,138000
60.0,9600,5,1949,2003,0.0,220.0,625.0,845.0,893,0,893,1,0,4,0,2.0,576.0,0,0,135000
0.0,12099,5,1953,2004,0.0,198.0,1018.0,1216.0,1216,0,1728,1,0,7,1,1.0,371.0,200,0,156000
113.0,21281,5,1935,2007,0.0,0.0,666.0,666.0,1308,1778,3086,3,1,9,0,3.0,1200.0,0,208,301600
60.0,10134,5,1940,1950,0.0,0.0,735.0,735.0,735,299,1034,1,0,5,0,1.0,240.0,0,39,109000
55.0,5500,4,1956,1956,0.0,0.0,882.0,882.0,882,0,882,1,0,4,0,0.0,0.0,0,0,103200
60.0,10284,4,1925,1993,0.0,1030.0,55.0,1151.0,845,436,1281,2,0,6,0,2.0,580.0,0,0,128500
60.0,10800,4,1927,2007,0.0,0.0,656.0,656.0,968,0,968,2,0,5,0,1.0,216.0,0,0,64500
60.0,10800,5,1895,1999,0.0,0.0,736.0,736.0,751,783,1534,1,1,6,0,0.0,0.0,0,112,148000
60.0,5400,5,1920,1950,0.0,0.0,691.0,691.0,691,0,691,1,0,4,0,1.0,216.0,0,20,86000
93.0,10090,7,1963,1999,364.0,242.0,0.0,725.0,1035,616,1651,2,0,6,2,1.0,276.0,460,46,172000
75.0,8700,5,1961,1961,53.0,192.0,728.0,920.0,888,0,888,1,0,5,0,1.0,240.0,0,0,120000
66.0,8300,6,1968,1968,86.0,952.0,0.0,952.0,952,0,952,1,0,5,0,1.0,288.0,0,0,128500
70.0,11606,5,1969,1969,192.0,650.0,390.0,1040.0,1040,1040,2080,1,2,9,2,2.0,504.0,335,0,135000
60.0,8064,5,1949,2006,0.0,0.0,672.0,672.0,672,252,924,1,0,6,1,2.0,576.0,0,0,122900
60.0,11664,6,1948,1950,206.0,336.0,746.0,1082.0,1082,0,1082,1,0,5,1,1.0,240.0,0,130,119200
78.0,10496,6,1949,1950,320.0,196.0,844.0,1040.0,1168,678,1846,2,0,7,1,1.0,315.0,0,0,143000
60.0,7200,5,1950,1950,0.0,534.0,246.0,876.0,988,0,988,1,0,6,0,1.0,276.0,0,80,119000
60.0,7200,5,1950,1950,0.0,432.0,432.0,864.0,1238,0,1238,1,1,6,1,1.0,357.0,0,171,102000
60.0,7200,5,1950,2002,0.0,398.0,317.0,864.0,864,0,864,1,0,5,0,2.0,720.0,194,0,129000
70.0,7000,5,1960,2002,45.0,588.0,422.0,1010.0,1134,0,1134,1,0,6,0,1.0,254.0,0,16,135000
0.0,7500,5,1959,2003,0.0,574.0,466.0,1040.0,1040,0,1040,1,0,6,0,1.0,286.0,0,0,152000
70.0,7315,5,1958,1958,0.0,625.0,545.0,1170.0,1170,0,1170,1,0,6,1,1.0,338.0,0,0,140000
70.0,7903,5,1960,1960,0.0,739.0,503.0,1242.0,1242,0,1242,1,1,6,0,1.0,324.0,0,0,152000
80.0,8000,5,1960,1960,0.0,1098.0,125.0,1377.0,1377,0,1377,1,0,6,2,1.0,351.0,0,0,156500
80.0,8000,5,1961,1961,0.0,0.0,1800.0,1800.0,1800,0,1800,2,0,10,0,0.0,0.0,0,0,141000
70.0,7000,5,1961,1961,0.0,0.0,0.0,0.0,925,0,925,1,0,7,0,1.0,300.0,0,0,99000
80.0,9760,6,1964,1993,340.0,536.0,169.0,822.0,1020,831,1851,2,1,7,1,2.0,440.0,239,42,187000
69.0,7590,5,1962,1962,288.0,540.0,324.0,864.0,876,936,1812,2,0,8,1,1.0,264.0,0,168,169500
60.0,6600,5,1962,1962,0.0,110.0,312.0,864.0,864,0,864,1,0,5,0,1.0,294.0,58,0,125500
66.0,6760,5,1962,1962,0.0,734.0,162.0,896.0,936,0,936,1,0,6,1,1.0,288.0,24,90,130000
60.0,6978,5,1926,1980,0.0,0.0,850.0,850.0,960,0,960,1,0,5,0,2.0,576.0,0,0,103000
60.0,9600,5,1910,2002,0.0,0.0,264.0,264.0,768,664,1432,2,0,7,0,2.0,360.0,270,0,132000
